video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame
RyanHamilton,2,4,0,0,2,1,60
RyanHamilton,8,9,0,4,8,121,240
RyanHamilton,13,14,0,9,13,271,390
RyanHamilton,19,20,0,14,19,421,570
RyanHamilton,22,23,0,20,22,601,660
RyanHamilton,25,26,0,23,25,691,750
RyanHamilton,31,32,0,26,31,781,930
RyanHamilton,36,37,0,32,36,961,1080
RyanHamilton,45,47,0,37,45,1111,1350
RyanHamilton,51,52,0,47,51,1411,1530
RyanHamilton,54,55,0,52,54,1561,1620
RyanHamilton,61,66,0,55,61,1651,1830
RyanHamilton,69,70,0,66,69,1981,2070
RyanHamilton,72,74,0,70,72,2101,2160
RyanHamilton,79,81,0,74,79,2221,2370
RyanHamilton,85,94,0,81,85,2431,2550
RyanHamilton,100,104,0,94,100,2821,3000
RyanHamilton,106,107,0,104,106,3121,3180
RyanHamilton,109,110,0,107,109,3211,3270
RyanHamilton,117,118,0,110,117,3301,3510
RyanHamilton,123,125,0,118,123,3541,3690
RyanHamilton,128,130,0,125,128,3751,3840
RyanHamilton,143,145,0,130,143,3901,4290
RyanHamilton,151,152,0,145,151,4351,4530
RyanHamilton,155,156,0,152,155,4561,4650
RyanHamilton,160,161,0,156,160,4681,4800
RyanHamilton,166,171,0,161,166,4831,4980
RyanHamilton,175,183,0,171,175,5131,5250
RyanHamilton,188,190,0,183,188,5491,5640
RyanHamilton,197,198,0,190,197,5701,5910
RyanHamilton,206,208,0,198,206,5941,6180
RyanHamilton,210,212,0,208,210,6241,6300
RyanHamilton,234,242,0,212,234,6361,7020
RyanHamilton,243,245,0,242,243,7261,7290
RyanHamilton,250,251,0,245,250,7351,7500
RyanHamilton,254,256,0,251,254,7531,7620
RyanHamilton,257,266,0,256,257,7681,7710
SaraPascoe1,6,7,2,0,6,1,180
SaraPascoe1,9,10,2,7,9,211,270
SaraPascoe1,11,12,2,10,11,301,330
SaraPascoe1,24,25,2,12,24,361,720
SaraPascoe1,28,30,2,25,28,751,840
SaraPascoe1,49,51,2,30,49,901,1470
SaraPascoe1,63,66,2,51,63,1531,1890
SaraPascoe1,71,72,2,66,71,1981,2130
SaraPascoe1,88,89,2,72,88,2161,2640
SaraPascoe1,120,121,2,89,120,2671,3600
SaraPascoe1,122,123,2,121,122,3631,3660
SaraPascoe1,133,134,2,123,133,3691,3990
SaraPascoe1,143,144,2,134,143,4021,4290
SaraPascoe1,150,151,2,144,150,4321,4500
SaraPascoe1,157,160,2,151,157,4531,4710
SaraPascoe1,167,168,2,160,167,4801,5010
SaraPascoe1,177,179,2,168,177,5041,5310
SaraPascoe1,181,182,2,179,181,5371,5430
SaraPascoe1,188,189,2,182,188,5461,5640
SaraPascoe1,210,214,2,189,210,5671,6300
SaraPascoe1,221,222,2,214,221,6421,6630
SaraPascoe1,224,225,2,222,224,6661,6720
SaraPascoe1,233,236,2,225,233,6751,6990
SaraPascoe1,237,239,2,236,237,7081,7110
SaraPascoe1,240,241,2,239,240,7171,7200
SaraPascoe1,244,245,2,241,244,7231,7320
SaraPascoe1,249,250,2,245,249,7351,7470
SaraPascoe1,259,260,1,250,259,7501,7770
SaraPascoe1,271,272,1,260,271,7801,8130
SaraPascoe1,275,276,1,272,275,8161,8250
SaraPascoe1,278,279,1,276,278,8281,8340
SaraPascoe1,288,292,2,279,288,8371,8640
SaraPascoe2,7,11,2,0,7,1,210
SaraPascoe2,26,27,2,11,26,331,780
SaraPascoe2,32,33,2,27,32,811,960
SaraPascoe2,38,39,2,33,38,991,1140
SaraPascoe2,42,43,2,39,42,1171,1260
SaraPascoe2,54,55,2,43,54,1291,1620
SaraPascoe2,57,59,2,55,57,1651,1710
SaraPascoe2,62,64,2,59,62,1771,1860
SaraPascoe2,76,77,2,64,76,1921,2280
SaraPascoe2,82,83,2,77,82,2311,2460
SaraPascoe2,86,88,2,83,86,2491,2580
SaraPascoe2,101,103,2,86,101,2581,3030
SaraPascoe2,94,86,2,88,94,2641,2820
SaraPascoe2,105,107,2,103,105,3091,3150
SaraPascoe2,110,113,1,107,110,3211,3300
SaraPascoe2,115,117,1,113,115,3391,3450
SaraPascoe2,131,133,1,117,131,3511,3930
SaraPascoe2,138,141,1,133,138,3991,4140
SaraPascoe2,149,152,1,141,149,4231,4470
SaraPascoe2,166,168,1,152,166,4561,4980
SaraPascoe2,183,186,1,168,183,5041,5490
SaraPascoe2,197,199,1,186,197,5581,5910
SaraPascoe2,225,226,1,199,225,5971,6750
SaraPascoe2,231,233,2,226,231,6781,6930
SaraPascoe2,241,243,2,233,241,6991,7230
SaraPascoe2,257,258,2,243,257,7291,7710
SaraPascoe2,266,267,2,258,266,7741,7980
SaraPascoe2,278,279,2,267,278,8011,8340
SaraPascoe2,293,295,2,279,293,8371,8790
SaraPascoe2,300,302,2,295,300,8851,9000
SaraPascoe2,307,308,1,302,307,9061,9210
SolomonGeorgio,5,6,0,0,5,1,150
SolomonGeorgio,11,13,0,6,11,181,330
SolomonGeorgio,19,20,0,13,19,391,570
SolomonGeorgio,22,23,0,20,22,601,660
SolomonGeorgio,27,28,0,23,27,691,810
SolomonGeorgio,31,40,0,28,31,841,930
SolomonGeorgio,46,50,0,40,46,1201,1380
SolomonGeorgio,59,60,0,50,59,1501,1770
SolomonGeorgio,63,68,0,60,63,1801,1890
SolomonGeorgio,72,81,0,68,72,2041,2160
SolomonGeorgio,87,90,0,81,87,2431,2610
SolomonGeorgio,92,93,0,90,92,2701,2760
SolomonGeorgio,105,108,1,93,105,2791,3150
SolomonGeorgio,118,119,1,108,118,3241,3540
SolomonGeorgio,125,133,1,119,125,3571,3750
SolomonGeorgio,136,139,1,133,136,3991,4080
SolomonGeorgio,142,144,1,139,142,4171,4260
SolomonGeorgio,152,156,1,144,152,4321,4560
SolomonGeorgio,177,185,1,156,177,4681,5310
SolomonGeorgio,190,198,1,185,190,5551,5700
SolomonGeorgio,199,200,1,198,199,5941,5970
SolomonGeorgio,202,204,1,200,202,6001,6060
SolomonGeorgio,212,216,1,204,212,6121,6360
SolomonGeorgio,228,236,1,216,228,6481,6840
SolomonGeorgio,239,241,1,236,239,7081,7170
SolomonGeorgio,246,247,1,241,246,7231,7380
SolomonGeorgio,252,262,1,247,252,7411,7560
SolomonGeorgio,266,270,1,262,266,7861,7980
SolomonGeorgio,278,279,1,270,278,8101,8340
SolomonGeorgio,280,281,1,279,280,8371,8400
SolomonGeorgio,292,293,2,281,292,8431,8760
SolomonGeorgio,296,297,2,293,296,8791,8880
TomClark,5,6,1,0,5,1,150
TomClark,23,24,1,6,23,181,690
TomClark,33,32,1,24,33,721,990
TomClark,36,37,1,32,36,961,1080
TomClark,40,41,1,37,40,1111,1200
TomClark,56,57,1,41,56,1231,1680
TomClark,63,64,1,57,63,1711,1890
TomClark,67,68,1,64,67,1921,2010
TomClark,83,93,1,68,83,2041,2490
TomClark,104,108,1,93,104,2791,3120
TomClark,116,118,0,108,116,3241,3480
TomClark,123,126,0,118,123,3541,3690
TomClark,137,144,1,126,137,3781,4110
TomClark,148,150,1,144,148,4321,4440
TomClark,152,155,1,150,152,4501,4560
TomClark,163,175,1,155,163,4651,4890
TomClark,180,188,0,175,180,5251,5400
TomClark,194,196,0,188,194,5641,5820
TomClark,199,201,0,196,199,5881,5970
TomClark,203,217,0,201,203,6031,6090
TomClark,240,249,1,217,240,6511,7200
TomClark,251,252,1,249,251,7471,7530
TomClark,263,264,2,252,263,7561,7890
TomPapa,6,10,0,0,6,1,180
TomPapa,15,18,0,10,15,301,450
TomPapa,26,33,0,18,26,541,780
TomPapa,47,48,0,33,47,991,1410
TomPapa,50,52,0,48,50,1441,1500
TomPapa,53,54,0,52,53,1561,1590
TomPapa,61,62,0,54,61,1621,1830
TomPapa,64,72,0,62,64,1861,1920
TomPapa,75,76,0,72,75,2161,2250
TomPapa,78,79,0,76,78,2281,2340
TomPapa,81,87,0,79,81,2371,2430
TomPapa,96,97,0,87,96,2611,2880
TomPapa,100,101,0,97,100,2911,3000
TomPapa,109,110,0,101,109,3031,3270
TomPapa,111,113,0,110,111,3301,3330
TomPapa,116,119,0,113,116,3391,3480
TomPapa,122,123,0,119,122,3571,3660
TomPapa,125,128,0,123,125,3691,3750
TomPapa,137,138,0,128,137,3841,4110
TomPapa,141,142,0,138,141,4141,4230
TomPapa,145,147,0,142,145,4261,4350
TomPapa,150,151,0,147,150,4411,4500
TomPapa,156,157,0,151,156,4531,4680
TomPapa,169,171,0,157,169,4711,5070
TomPapa,176,177,0,171,176,5131,5280
TomPapa,193,200,0,177,193,5311,5790
TomPapa,203,207,0,200,203,6001,6090
TomPapa,210,212,0,207,210,6211,6300
TomPapa,214,215,0,212,214,6361,6420
TomPapa,219,221,0,215,219,6451,6570
TomPapa,226,227,0,221,226,6631,6780
TomPapa,233,237,0,227,233,6811,6990
TomPapa,244,245,0,237,244,7111,7320
TomPapa,246,248,0,245,246,7351,7380
TomPapa,252,260,0,248,252,7441,7560
TomPapa,270,271,0,260,270,7801,8100
TomPapa,276,281,0,271,276,8131,8280
TomPapa,287,291,1,281,287,8431,8610
TomPapa,293,297,0,291,293,8731,8790
TonyDeyo,15,17,0,0,15,1,450
TonyDeyo,20,23,0,17,20,511,600
TonyDeyo,27,33,0,23,27,691,810
TonyDeyo,35,36,0,33,35,991,1050
TonyDeyo,54,57,0,36,54,1081,1620
TonyDeyo,59,70,0,57,59,1711,1770
TonyDeyo,98,107,0,70,98,2101,2940
TonyDeyo,128,138,0,107,128,3211,3840
TonyDeyo,145,147,0,138,145,4141,4350
TonyDeyo,162,169,0,147,162,4411,4860
TonyDeyo,170,173,0,169,170,5071,5100
TonyDeyo,175,177,0,173,175,5191,5250
TonyDeyo,184,186,0,177,184,5311,5520
TonyDeyo,188,190,0,186,188,5581,5640
TonyDeyo,210,211,0,190,210,5701,6300
TonyDeyo,215,217,0,211,215,6331,6450
TonyDeyo,221,222,1,217,221,6511,6630
TonyDeyo,225,226,1,222,225,6661,6750
TonyDeyo,237,246,1,226,237,6781,7110
TonyDeyo,248,249,1,246,248,7381,7440
TonyDeyo,251,258,1,249,251,7471,7530
